Date,Shift Member Name,Blocked IP Address,Reason for Blocking,Time of Blocking,Approval Status,Remarks/Additional Notes,Abusive Percentage(AbuseIPDB),Status(Blocked / Pending)
YYYY-MM-DD,[Name],[IP Address],"[E.g., Malicious Activity]",HH:MM AM/PM,,[Notes or follow-up actions],,
02-23-2026,Prathamesh Pendkar,37.140.254.58,LayerSwitch B.V.,6:20:00 AM,Pending,NA,77,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.59,LayerSwitch B.V.,6:20:00 AM,Pending,NA,77,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.130,LayerSwitch B.V.,6:20:00 AM,Pending,NA,76,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.164,LayerSwitch B.V.,6:20:00 AM,Pending,NA,76,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.166,LayerSwitch B.V.,6:20:00 AM,Pending,NA,76,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.176,LayerSwitch B.V.,6:20:00 AM,Pending,NA,76,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.60,LayerSwitch B.V.,6:20:00 AM,Pending,NA,75,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.71,LayerSwitch B.V.,6:20:00 AM,Pending,NA,75,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.79,LayerSwitch B.V.,6:20:00 AM,Pending,NA,75,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.89,LayerSwitch B.V.,6:20:00 AM,Pending,NA,75,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.74,LayerSwitch B.V.,6:20:00 AM,Pending,NA,74,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.109,LayerSwitch B.V.,6:20:00 AM,Pending,NA,73,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.102,LayerSwitch B.V.,6:20:00 AM,Pending,NA,72,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.132,LayerSwitch B.V.,6:20:00 AM,Pending,NA,72,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.141,LayerSwitch B.V.,6:20:00 AM,Pending,NA,72,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.153,LayerSwitch B.V.,6:20:00 AM,Pending,NA,72,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.76,LayerSwitch B.V.,6:20:00 AM,Pending,NA,72,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.80,LayerSwitch B.V.,6:20:00 AM,Pending,NA,72,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.95,LayerSwitch B.V.,6:20:00 AM,Pending,NA,72,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.147,LayerSwitch B.V.,6:20:00 AM,Pending,NA,71,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.178,LayerSwitch B.V.,6:20:00 AM,Pending,NA,71,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.64,LayerSwitch B.V.,6:20:00 AM,Pending,NA,71,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.92,LayerSwitch B.V.,6:20:00 AM,Pending,NA,71,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.116,LayerSwitch B.V.,6:20:00 AM,Pending,NA,70,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.138,LayerSwitch B.V.,6:20:00 AM,Pending,NA,70,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.156,LayerSwitch B.V.,6:20:00 AM,Pending,NA,70,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.174,LayerSwitch B.V.,6:20:00 AM,Pending,NA,70,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.106,LayerSwitch B.V.,6:20:00 AM,Pending,NA,69,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.111,LayerSwitch B.V.,6:20:00 AM,Pending,NA,69,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.134,LayerSwitch B.V.,6:20:00 AM,Pending,NA,69,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.235,LayerSwitch B.V.,6:20:00 AM,Pending,NA,68,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.61,LayerSwitch B.V.,6:20:00 AM,Pending,NA,68,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.83,LayerSwitch B.V.,6:20:00 AM,Pending,NA,68,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.63,LayerSwitch B.V.,6:20:00 AM,Pending,NA,67,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.69,LayerSwitch B.V.,6:20:00 AM,Pending,NA,65,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.91,LayerSwitch B.V.,6:20:00 AM,Pending,NA,65,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.101,LayerSwitch B.V.,6:20:00 AM,Pending,NA,63,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.177,LayerSwitch B.V.,6:20:00 AM,Pending,NA,63,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.66,LayerSwitch B.V.,6:20:00 AM,Pending,NA,63,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.77,LayerSwitch B.V.,6:20:00 AM,Pending,NA,60,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.107,LayerSwitch B.V.,6:20:00 AM,Pending,NA,58,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.120,LayerSwitch B.V.,6:20:00 AM,Pending,NA,57,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.146,LayerSwitch B.V.,6:20:00 AM,Pending,NA,56,Pending
02-23-2026,Prathamesh Pendkar,37.140.254.110,LayerSwitch B.V.,6:20:00 AM,Pending,NA,48,Pending
02-24-2026,Prathamesh Pendkar,4.193.219.127,Microsoft Corporation,5:20:00 AM,Pending,NA,100,Pending
02-24-2026,Harsh Navgale,89.117.50.230,51167 - CONTABO,10:18:00 AM,Approved,NA,100,Blocked
02-24-2026,Harsh Navgale,20.215.69.209,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,10:18:00 AM,Approved,NA,100,Blocked
02-24-2026,Harsh Navgale,4.232.90.25,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,10:18:00 AM,Approved,NA,100,Blocked
02-24-2026,Harsh Navgale,4.213.146.154,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,10:18:00 AM,Approved,NA,0,Blocked
02-24-2026,Harsh Navgale,52.231.139.192,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,10:18:00 AM,Approved,NA,3,Blocked
02-24-2026,Harsh Navgale,2a01:111:f403:707a::5,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,10:18:00 AM,Approved,NA,0,Blocked
02-24-2026,Harsh Navgale,31.40.195.140,59651 - AS-QUALITYNETWORK,10:18:00 AM,Approved,NA,0,Blocked
02-24-2026,Harsh Navgale,172.98.33.128,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,48,Blocked
02-24-2026,Harsh Navgale,172.98.33.111,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,46,Blocked
02-24-2026,Harsh Navgale,172.98.33.110,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,55,Blocked
02-24-2026,Harsh Navgale,172.98.33.72,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,60,Blocked
02-24-2026,Harsh Navgale,172.98.33.70,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,42,Blocked
02-24-2026,Harsh Navgale,172.98.33.76,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,43,Blocked
02-24-2026,Harsh Navgale,45.132.115.171,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,54,Blocked
02-24-2026,Harsh Navgale,172.98.33.131,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,38,Blocked
02-24-2026,Harsh Navgale,172.98.33.113,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,49,Blocked
02-24-2026,Harsh Navgale,45.132.115.172,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,58,Blocked
02-24-2026,Harsh Navgale,172.98.33.71,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,55,Blocked
02-24-2026,Harsh Navgale,172.98.33.132,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,59,Blocked
02-24-2026,Harsh Navgale,172.98.33.69,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,56,Blocked
02-24-2026,Harsh Navgale,172.98.33.112,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,51,Blocked
02-24-2026,Harsh Navgale,172.98.33.73,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,55,Blocked
02-24-2026,Harsh Navgale,172.98.33.126,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,48,Blocked
02-24-2026,Harsh Navgale,172.98.33.129,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,57,Blocked
02-24-2026,Harsh Navgale,172.98.33.114,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,49,Blocked
02-24-2026,Harsh Navgale,172.98.33.109,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,53,Blocked
02-24-2026,Harsh Navgale,172.98.33.116,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,51,Blocked
02-24-2026,Harsh Navgale,172.98.33.74,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,53,Blocked
02-24-2026,Harsh Navgale,45.132.115.173,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,49,Blocked
02-24-2026,Harsh Navgale,172.98.33.125,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,51,Blocked
02-24-2026,Harsh Navgale,172.98.33.130,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,36,Blocked
02-24-2026,Harsh Navgale,172.98.33.75,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,41,Blocked
02-24-2026,Harsh Navgale,45.132.115.170,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,45,Blocked
02-24-2026,Harsh Navgale,172.98.33.127,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,56,Blocked
02-24-2026,Harsh Navgale,172.98.33.115,396356 - LATITUDE-SH - Latitude.sh,10:18:00 AM,Approved,NA,53,Blocked
02-24-2026,Harsh Navgale,45.157.54.16,210413 - SMARTLINK-KRG,10:18:00 AM,Approved,NA,100,Blocked
02-24-2026,Tejas Kulkarni,20.193.233.255,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,12,Blocked
02-24-2026,Tejas Kulkarni,20.193.233.242,8076 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,12,Blocked
02-24-2026,Tejas Kulkarni,4.196.118.119,8077 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,15,Blocked
02-24-2026,Tejas Kulkarni,52.231.49.59,8078 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,19,Blocked
02-24-2026,Tejas Kulkarni,52.187.246.134,8079 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,19,Blocked
02-24-2026,Tejas Kulkarni,20.227.140.44,8080 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,22,Blocked
02-24-2026,Tejas Kulkarni,20.193.233.245,8081 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,28,Blocked
02-24-2026,Tejas Kulkarni,20.235.75.215,8082 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,40,Blocked
02-24-2026,Tejas Kulkarni,20.215.220.205,8083 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,64,Blocked
02-24-2026,Tejas Kulkarni,20.215.220.198,8084 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,69,Blocked
02-24-2026,Tejas Kulkarni,20.215.220.201,8085 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,84,Blocked
02-24-2026,Tejas Kulkarni,20.151.220.171,8086 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,100,Blocked
02-24-2026,Tejas Kulkarni,20.187.67.15,8087 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,100,Blocked
02-24-2026,Tejas Kulkarni,20.212.6.161,8088 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,100,Blocked
02-24-2026,Tejas Kulkarni,4.232.88.90,8089 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,8:34:00 PM,Approved,NA,100,Blocked
02-24-2026,Tejas Kulkarni,"213.209.159.83
","208137 - FPS12
",8:34:00 PM,Approved,NA,100,Blocked
02-25-2026,Tanmay Kudale,2001:4455:540:3200:6dc9:8e45:e8f2:3d14,Philippine Long Distance Telephone Co.,8:18:00 AM,Pending,NA,25,Pending
02-25-2026,Tanmay Kudale,91.247.163.46,FINE GROUP SERVERS SOLUTIONS LLC,8:18:00 AM,Pending,NA,12,Pending
02-25-2026,Tanmay Kudale,23.158.40.200,GTHost,8:18:00 AM,Pending,NA,100,Pending
02-25-2026,Tanmay Kudale,51.120.79.113,Microsoft Limited,8:18:00 AM,Pending,NA,100,Pending
02-25-2026,Harsh Navgale,20.151.220.171,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,11:04:00 AM,Pending,NA,100,Pending
02-25-2026,Harsh Navgale,20.187.67.15,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,11:04:00 AM,Pending,NA,100,Pending
02-25-2026,Harsh Navgale,74.224.61.19,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,11:04:00 AM,Pending,NA,0,Pending
02-25-2026,Harsh Navgale,4.232.88.90,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,11:04:00 AM,Pending,NA,100,Pending
02-25-2026,Harsh Navgale,2a01:111:f403:707a::5,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,11:04:00 AM,Pending,NA,0,Pending
02-25-2026,Harsh Navgale,135.232.19.45,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,11:04:00 AM,Pending,NA,29,Pending
02-25-2026,Harsh Navgale,51.120.79.113,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,11:04:00 AM,Pending,NA,100,Pending
02-25-2026,Harsh Navgale,195.250.31.127,199404 - WHG-IN,11:04:00 AM,Pending,NA,100,Pending
02-25-2026,Harsh Navgale,45.157.54.16,210413 - SMARTLINK-KRG,11:04:00 AM,Pending,NA,100,Pending
02-25-2026,Harsh Navgale,121.244.213.34,4755 - TATACOMM-AS TATA Communications formerly VSNL is Leading ISP,11:04:00 AM,Pending,NA,0,Pending
02-25-2026,Harsh Navgale,164.90.171.133,"14061 - DIGITALOCEAN-ASN - DigitalOcean, LLC",11:04:00 AM,Pending,NA,0,Pending
02-25-2026,Harsh Navgale,152.58.46.171,55836 - RELIANCEJIO-IN Reliance Jio Infocomm Limited,11:04:00 AM,Pending,NA,0,Pending
02-25-2026,Tejas Kulkarni,176.65.132.217,51396 - PFCLOUD Pfcloud UG,9:09:00 PM,Approved,NA,100,Blocked
02-25-2026,Tejas Kulkarni,37.140.254.142,206092 - SECFIREWALLAS,9:09:00 PM,Approved,NA,56,Blocked
02-25-2026,Tejas Kulkarni,173.239.216.30,206093 - SECFIREWALLAS,9:09:00 PM,Approved,NA,72,Blocked
02-25-2026,Tejas Kulkarni,173.239.216.25,206094 - SECFIREWALLAS,9:09:00 PM,Approved,NA,68,Blocked
02-25-2026,Tejas Kulkarni,173.239.216.2,206095 - SECFIREWALLAS,9:09:00 PM,Approved,NA,65,Blocked
02-26-2026,Prathamesh Pendkar,173.239.216.19,LogicWeb Inc.,6:00:00 PM,Pending,NA,45,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.49,LogicWeb Inc.,7:00:00 PM,Pending,NA,43,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.50,LogicWeb Inc.,8:00:00 PM,Pending,NA,43,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.48,LogicWeb Inc.,9:00:00 PM,Pending,NA,43,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.8,LogicWeb Inc.,10:00:00 PM,Pending,NA,43,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.35,LogicWeb Inc.,11:00:00 PM,Pending,NA,45,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.4,LogicWeb Inc.,12:00:00 AM,Pending,NA,43,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.47,LogicWeb Inc.,1:00:00 AM,Pending,NA,43,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.52,LogicWeb Inc.,2:00:00 AM,Pending,NA,43,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.22,LogicWeb Inc.,3:00:00 AM,Pending,NA,45,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.31,LogicWeb Inc.,4:00:00 AM,Pending,NA,45,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.34,LogicWeb Inc.,5:00:00 AM,Pending,NA,45,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.12,LogicWeb Inc.,6:00:00 AM,Pending,NA,55,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.28,LogicWeb Inc.,7:00:00 AM,Pending,NA,45,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.21,LogicWeb Inc.,8:00:00 AM,Pending,NA,45,Pending
02-26-2026,Prathamesh Pendkar,173.239.216.42,LogicWeb Inc.,9:00:00 AM,Pending,NA,43,Pending
02-27-2026,Tanmay Kudale,13.204.222.241,Cloudflare.IP,9:53:00 AM,Pending,NA,0,Pending
02-28-2026,Tanmay Kudale,2409:40e3:4d:e90f:e467:9083:325c:3e1b,Cloudflare.IP,9:53:00 AM,Pending,NA,0,Pending
03-01-2026,Tanmay Kudale,13.200.237.238,Cloudflare.IP,1:37:00 PM,Pending,NA,0,Pending
03-02-2026,Tanmay Kudale,20.203.144.43,Cloudflare.IP,1:37:00 PM,Pending,NA,100,Pending
03-03-2026,Tanmay Kudale,156.242.51.229,Cloudflare.IP,2:00:00 PM,Pending,NA,25,Pending
03-04-2026,Tanmay Kudale,3.235.103.77,Cloudflare.IP,2:00:00 PM,Pending,NA,100,Pending
02-27-2026,Varad Mene,103.158.121.26,141127 - IDNIC-CDNNET-AS-ID PT Anugerah Cimanuk Raya,2:17:00 AM,Pending,NA,100,Pending
02-27-2026,Varad Mene,4.204.200.32,8075 - MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation,2:17:00 AM,Pending,NA,100,Pending
02-27-2026,Varad Mene,64.64.108.57,206092 - SECFIREWALLAS,2:17:00 AM,Pending,NA,44,Pending
02-27-2026,Varad Mene,2.57.170.223,206092 - SECFIREWALLAS,2:17:00 AM,Pending,NA,30,Pending
02-27-2026,Varad Mene,103.186.132.22,134932 - VIPL789-AS-IN VORTEX INFOWAY PRIVATE LIMITED,2:17:00 AM,Pending,NA,NA,Pending28-02-2026,Prathamesh,13.71.191.191,Microsoft Corporation,01:42 PM,Approved,Malicious Activity,100,Blocked
04-03-2026,Shift Member Name,13.71.191.191,Microsoft Corporation,11:19 AM,Approved,Malicious Activity,100,Blocked
04-03-2026,Shift Member Name,73.226.222.238,"Comcast Cable Communications, LLC",11:23 AM,Approved,Malicious Activity,6,Blocked
Date,Shift Member Name,Blocked IP Address,Reason for Blocking,Time of Blocking,Approval Status,Remarks/Additional Notes,Abusive Percentage(AbuseIPDB),Status(Blocked / Pending)
YYYY-MM-DD,[Name],[IP Address],"[E.g., Malicious Activity]",HH:MM AM/PM,,[Notes or follow-up actions],,
03-02-2026,Prathamesh Pendkar,45.88.97.199,Internet Utilities Europe and Asia Limited,1:12:00 AM,Approved,NA,100,Blocked
03-02-2026,Prathamesh Pendkar,130.12.182.149,Netiface LLC,1:12:00 AM,Approved,,80,Blocked
03-02-2026,Prathamesh Pendkar,85.203.15.234,Falco Networks B.V.,1:12:00 AM,Approved,,65,Blocked
03-02-2026,Prathamesh Pendkar,85.203.15.242,Falco Networks B.V.,1:12:00 AM,Approved,,59,Blocked
03-02-2026,Prathamesh Pendkar,185.126.114.110,SERVER.UA LLC,1:12:00 AM,Approved,,57,Blocked
03-03-2026,Prathamesh Pendkar,130.94.40.6,LIGHT NODE LIMITED,11:59:00 PM,Pending,,,Pending
03-03-2026,Prathamesh Pendkar,3.139.242.79,Amazon Technologies Inc.,12:59:00 AM,Pending,,,Pending
03-03-2026,Prathamesh Pendkar,85.203.15.197,Falco Networks B.V.,1:59:00 AM,Pending,,,Pending
03-03-2026,Prathamesh Pendkar,85.203.15.97,Falco Networks B.V.,2:59:00 AM,Pending,,,Pending
03-03-2026,Prathamesh Pendkar,81.199.26.23,Internet Utilities Europe and Asia Limited,3:59:00 AM,Pending,,,Pending
03-03-2026,Prathamesh Pendkar,81.199.26.30,Internet Utilities Europe and Asia Limited,4:59:00 AM,Pending,,,Pending
03-03-2026,Prathamesh Pendkar,85.203.15.192,Falco Networks B.V.,5:59:00 AM,Pending,,,Pending
03-03-2026,Tanmay Kudale,20.98.161.145,Cloudflare IP,9:00:00 PM,Pending,,100,Pending
03-03-2026,Tanmay Kudale,20.151.224.126,Cloudflare IP,9:00:00 PM,Pending,,100,Pending
03-03-2026,Tanmay Kudale,51.89.115.255,Cloudflare IP,9:00:00 PM,Pending,,67,Pending
03-03-2026,Tanmay Kudale,51.158.62.94,Cloudflare IP,9:00:00 PM,Pending,,63,Pending
03-03-2026,Tanmay Kudale,157.230.43.50,Cloudflare IP,9:00:00 PM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.220.232.240,Cloudflare IP,5:30:00 AM,Pending,,0,Pending
03-04-2026,Harsh Navgale,20.193.139.7,Cloudflare IP,5:30:00 AM,Pending,,14,Pending
03-04-2026,Harsh Navgale,20.107.201.194,Cloudflare IP,5:30:00 AM,Pending,,19,Pending
03-04-2026,Harsh Navgale,20.220.232.101,Cloudflare IP,5:30:00 AM,Pending,,19,Pending
03-04-2026,Harsh Navgale,20.151.11.236,Cloudflare IP,5:30:00 AM,Pending,,27,Pending
03-04-2026,Harsh Navgale,20.63.41.168,Cloudflare IP,5:30:00 AM,Pending,,39,Pending
03-04-2026,Harsh Navgale,20.171.9.142,Cloudflare IP,5:30:00 AM,Pending,,43,Pending
03-04-2026,Harsh Navgale,20.104.206.150,Cloudflare IP,5:30:00 AM,Pending,,45,Pending
03-04-2026,Harsh Navgale,20.43.120.29,Cloudflare IP,5:30:00 AM,Pending,,53,Pending
03-04-2026,Harsh Navgale,20.204.24.246,Cloudflare IP,5:30:00 AM,Pending,,55,Pending
03-04-2026,Harsh Navgale,20.193.233.247,Cloudflare IP,5:30:00 AM,Pending,,56,Pending
03-04-2026,Harsh Navgale,20.43.120.27,Cloudflare IP,5:30:00 AM,Pending,,57,Pending
03-04-2026,Harsh Navgale,20.235.75.218,Cloudflare IP,5:30:00 AM,Pending,,58,Pending
03-04-2026,Harsh Navgale,40.69.66.178,Cloudflare IP,5:30:00 AM,Pending,,63,Pending
03-04-2026,Harsh Navgale,20.169.78.182,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.193.233.251,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.185.59.59,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.235.75.221,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.169.78.150,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,40.77.167.126,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.194.1.7,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.169.78.146,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.204.24.247,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,68.218.30.126,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,52.231.49.56,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.227.140.39,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.169.78.162,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,172.182.226.215,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.227.140.44,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.169.78.197,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.169.78.167,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.193.233.242,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,13.76.115.243,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,13.76.115.254,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,13.76.115.240,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-04-2026,Harsh Navgale,20.169.78.137,Cloudflare IP,5:30:00 AM,Pending,,100,Pending
03-05-2026,Harsh Navgale,157.230.43.50,Cloudflare IP,5:49:00 AM,Pending,,100,Pending
03-05-2026,Harsh Navgale,51.38.104.193,Cloudflare IP,5:49:00 AM,Pending,,100,Pending
03-05-2026,Harsh Navgale,20.171.9.142,Cloudflare IP,5:49:00 AM,Pending,,100,Pending
03-05-2026,Harsh Navgale,15.235.168.173,Cloudflare IP,5:49:00 AM,Pending,,22,Pending
03-05-2026,Harsh Navgale,144.91.119.214,Cloudflare IP,5:49:00 AM,Pending,,100,Pending
03-05-2026,Harsh Navgale,20.83.117.85,Cloudflare IP,5:49:00 AM,Pending,,0,Pending
03-05-2026,Harsh Navgale,20.112.75.236,Cloudflare IP,5:49:00 AM,Pending,,0,Pending
03-05-2026,Harsh Navgale,20.59.58.151,Cloudflare IP,5:49:00 AM,Pending,,0,Pending
03-05-2026,Harsh Navgale,20.94.193.199,Cloudflare IP,5:49:00 AM,Pending,,0,Pending
03-05-2026,Harsh Navgale,20.59.27.255,Cloudflare IP,5:49:00 AM,Pending,,0,Pending
03-05-2026,Harsh Navgale,20.189.184.171,Cloudflare IP,5:49:00 AM,Pending,,0,Pending
03-05-2026,Harsh Navgale,40.125.41.35,Cloudflare IP,5:49:00 AM,Pending,,0,Pending
03-05-2026,Harsh Navgale,172.182.210.211,Cloudflare IP,5:49:00 AM,Pending,,0,Pending
